01/13/2020,MyBookie,,AJAX AMSTERDAM -1,,,,(Ajax Amsterdam vs PSV Eindhoven),,,5.00,1.81,Y,N,Bet Ticket: #86183212  Placed: 01/13/2020  STRAIGHT BET (FP)  [7003619] AJAX AMSTERDAM -1 1.81 (Ajax Amsterdam vs PSV Eindhoven) LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,TOTAL u59,,,,(1Q WASHINGTON WIZARDS vrs 1Q CHICAGO BULLS),,,5.00,1.87,Y,Y,Bet Ticket: #86426669  Placed: 01/15/2020  STRAIGHT BET (FP)  [3512] TOTAL u59 1.87 (1Q WASHINGTON WIZARDS vrs 1Q CHICAGO BULLS) WIN  Risk: $0.00 WIN  Win: $  4.35
01/15/2020,MyBookie,,BLUES,,,,(PHILADELPHIA FLYERS vs ST. LOUIS BLUES - 3 Way Line),,,5.00,1.77,N,N,Bet Ticket: #86427869  Placed: 01/15/2020  [78322] BLUES 1.77 (PHILADELPHIA FLYERS vs ST. LOUIS BLUES - 3 Way Line) LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,INDIANA PACERS -4½,,,,,,,5.00,1.91,Y,Y,Bet Ticket: #86426348  Placed: 01/15/2020  STRAIGHT BET (FP)  [507] INDIANA PACERS -4½ 1.91 WIN  Risk: $0.00 WIN  Win: $  4.55
01/15/2020,MyBookie,,CHICAGO BULLS -4½,,,,,,,5.00,1.91,Y,Y,Bet Ticket: #86426513  Placed: 01/15/2020  STRAIGHT BET (FP)  [512] CHICAGO BULLS -4½ 1.91 WIN  Risk: $0.00 WIN  Win: $  4.55
01/15/2020,MyBookie,,PENN STATE +2½,,,,,,,5.00,1.91,Y,N,Bet Ticket: #86428699  Placed: 01/15/2020  STRAIGHT BET (FP)  [847] PENN STATE +2½ 1.91 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,CHARLOTTE HORNETS +12,,,,,,,5.00,1.91,Y,N,Bet Ticket: #86426746  Placed: 01/15/2020  STRAIGHT BET (FP)  [513] CHARLOTTE HORNETS +12 1.91 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,"VEKIC, DONNA",,,,"(YASTREMSKA, DAYANA vrs VEKIC, DONNA) (Yastremska, Dayana vs Vekic, Donna)",,,5.00,3.00,Y,N,"Bet Ticket: #86428407  Placed: 01/15/2020  STRAIGHT BET (FP)  [1030846] VEKIC, DONNA 3.00 (YASTREMSKA, DAYANA vrs VEKIC, DONNA) (Yastremska, Dayana vs Vekic, Donna) LOSE  Risk: $0.00 LOSE  Win: $  0.00"
01/15/2020,MyBookie,,HOUSTON ROCKETS -8½,,,,,,,5.00,1.87,N,N,Bet Ticket: #86431023  Placed: 01/15/2020  STRAIGHT BET  [516] HOUSTON ROCKETS -8½ 1.87 LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,STANFORD -1,,,,,,,5.00,1.95,Y,Y,Bet Ticket: #86428695  Placed: 01/15/2020  STRAIGHT BET (FP)  [857] STANFORD -1 1.95 WIN  Risk: $0.00 WIN  Win: $  4.76
01/15/2020,MyBookie,,VIRGINIA CAVALIERS +9½,,,,(Virginia Cavaliers vs Florida State Seminoles),,,5.00,1.80,Y,Y,Bet Ticket: #86428698  Placed: 01/15/2020  STRAIGHT BET (FP)  [1040465] VIRGINIA CAVALIERS +9½ 1.80 (Virginia Cavaliers vs Florida State Seminoles) WIN  Risk: $0.00 WIN  Win: $  4.00
01/15/2020,MyBookie,,BOSTON CELTICS +2½,,,,(Detroit Pistons vs Boston Celtics),,,5.00,1.85,Y,N,Bet Ticket: #86433240  Placed: 01/15/2020  STRAIGHT BET (FP)  [1030568] BOSTON CELTICS +2½ 1.85 (Detroit Pistons vs Boston Celtics) LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,PHILADELPHIA 76ERS +1½,,,,(Brooklyn Nets vs Philadelphia 76ers),,,5.00,1.85,Y,Y,Bet Ticket: #86430716  Placed: 01/15/2020  STRAIGHT BET (FP)  [1029810] PHILADELPHIA 76ERS +1½ 1.85 (Brooklyn Nets vs Philadelphia 76ers) WIN  Risk: $0.00 WIN  Win: $  4.27
01/15/2020,MyBookie,,DALLAS MAVERICKS -4½,,,,,,,5.00,1.91,Y,N,Bet Ticket: #86426514  Placed: 01/15/2020  STRAIGHT BET (FP)  [517] DALLAS MAVERICKS -4½ 1.91 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,DALLAS MAVERICKS -4½,,,,,,,5.00,1.91,Y,N,Bet Ticket: #86426747  Placed: 01/15/2020  STRAIGHT BET (FP)  [517] DALLAS MAVERICKS -4½ 1.91 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,INDIANA PACERS -½,,,,(Indiana Pacers vs Minnesota Timberwolves),,,5.00,1.85,Y,Y,Bet Ticket: #86433174  Placed: 01/15/2020  STRAIGHT BET (FP)  [1030555] INDIANA PACERS -½ 1.85 (Indiana Pacers vs Minnesota Timberwolves) WIN  Risk: $0.00 WIN  Win: $  4.27
01/15/2020,MyBookie,,OKLAHOMA CITY THUNDER +19½,,,,(Toronto Raptors vs Oklahoma City Thunder),,,5.00,1.90,N,Y,Bet Ticket: #86435600  Placed: 01/15/2020  STRAIGHT BET  [1030576] OKLAHOMA CITY THUNDER +19½ 1.90 (Toronto Raptors vs Oklahoma City Thunder) WIN  Risk: $5.00 WIN  Win: $  4.50
01/15/2020,MyBookie,,TOTAL u225½,,,,(PORTLAND TRAIL BLAZERS vrs HOUSTON ROCKETS) (Portland Trail Blazers vs Houston Rockets),,,5.00,1.85,Y,Y,Bet Ticket: #86447943  Placed: 01/15/2020  STRAIGHT BET (FP)  [1030584] TOTAL u225½ 1.85 (PORTLAND TRAIL BLAZERS vrs HOUSTON ROCKETS) (Portland Trail Blazers vs Houston Rockets) WIN  Risk: $0.00 WIN  Win: $  4.27
01/15/2020,MyBookie,,LOS ANGELES LAKERS +2½,,,,(Orlando Magic vs Los Angeles Lakers),,,5.00,1.85,Y,Y,Bet Ticket: #86447488  Placed: 01/15/2020  STRAIGHT BET (FP)  [1030560] LOS ANGELES LAKERS +2½ 1.85 (Orlando Magic vs Los Angeles Lakers) WIN  Risk: $0.00 WIN  Win: $  4.27
01/15/2020,MyBookie,,LOS ANGELES LAKERS +4½,,,,(Orlando Magic vs Los Angeles Lakers),,,5.00,1.90,Y,Y,Bet Ticket: #86447548  Placed: 01/15/2020  STRAIGHT BET (FP)  [1030560] LOS ANGELES LAKERS +4½ 1.90 (Orlando Magic vs Los Angeles Lakers) WIN  Risk: $0.00 WIN  Win: $  4.50
01/15/2020,MyBookie,,LOS ANGELES LAKERS,,,,(Orlando Magic vs Los Angeles Lakers),,,5.00,3.25,N,N,Bet Ticket: #86447759  Placed: 01/15/2020  STRAIGHT BET  [1030560] LOS ANGELES LAKERS 3.25 (Orlando Magic vs Los Angeles Lakers) LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,CHARLOTTE HORNETS +17½,,,,(Charlotte Hornets vs Denver Nuggets),,,5.00,1.75,N,Y,Bet Ticket: #86444792  Placed: 01/15/2020  STRAIGHT BET  [1030113] CHARLOTTE HORNETS +17½ 1.75 (Charlotte Hornets vs Denver Nuggets) WIN  Risk: $5.00 WIN  Win: $  3.76
01/15/2020,MyBookie,,"PAIRE, BENOIT",,,,"(PAIRE, BENOIT vrs MILLMAN, JOHN) (Paire, Benoit vs Millman, John)",,,5.00,1.97,Y,Y,"Bet Ticket: #86428409  Placed: 01/15/2020  STRAIGHT BET (FP)  [7158573] PAIRE, BENOIT 1.97 (PAIRE, BENOIT vrs MILLMAN, JOHN) (Paire, Benoit vs Millman, John) WIN  Risk: $0.00 WIN  Win: $  4.85"
01/16/2020,MyBookie,,"JUNG, JASON",,,,"(JUNG, JASON vrs GALAN, DANIEL ELAHI) (Jung, Jason vs Galan, Daniel Elahi)",,,5.00,1.78,N,N,"Bet Ticket: #86452099  Placed: 01/16/2020  STRAIGHT BET  [7127763] JUNG, JASON 1.78 (JUNG, JASON vrs GALAN, DANIEL ELAHI) (Jung, Jason vs Galan, Daniel Elahi) LOSE  Risk: $5.00 LOSE  Win: $  0.00"
01/16/2020,MyBookie,,"BARTY, ASHLEIGH",,,,"(VONDROUSOVA, MARKETA vrs BARTY, ASHLEIGH) (Vondrousova, Marketa vs Barty, Ashleigh)",,,5.00,1.52,N,Y,"Bet Ticket: #86452100  Placed: 01/16/2020  STRAIGHT BET  [7157888] BARTY, ASHLEIGH 1.52 (VONDROUSOVA, MARKETA vrs BARTY, ASHLEIGH) (Vondrousova, Marketa vs Barty, Ashleigh) WIN  Risk: $5.00 WIN  Win: $  2.60"
01/16/2020,MyBookie,,AMUR KHABAROVSK PK,,,,(Regulation Time Only (60 Minutes)),,,5.00,2.10,Y,PU,Bet Ticket: #86453106  Placed: 01/16/2020  STRAIGHT BET (FP)  [303404] AMUR KHABAROVSK PK 2.10 (Regulation Time Only (60 Minutes)) PUSH  Risk: $0.00 PUSH  Win: $  0.00
01/16/2020,MyBookie,,"AUGER-ALIASSIME, FELIX",,,,"(AUGER-ALIASSIME, FELIX vrs BOLT, ALEX) (Auger-Aliassime, Felix vs Bolt, Alex)",,,5.00,1.49,N,Y,"Bet Ticket: #86452101  Placed: 01/16/2020  STRAIGHT BET  [7158493] AUGER-ALIASSIME, FELIX 1.49 (AUGER-ALIASSIME, FELIX vrs BOLT, ALEX) (Auger-Aliassime, Felix vs Bolt, Alex) WIN  Risk: $5.00 WIN  Win: $  2.45"
01/15/2020,MyBookie,,TOTAL o5,,,,(JOKERIT vrs SKA ST. PETERSBURG) (Regulation Time Only (60 Minutes)),,,5.00,2.05,Y,PU,Bet Ticket: #86402286  Placed: 01/15/2020  STRAIGHT BET (FP)  [303419] TOTAL o5 2.05 (JOKERIT vrs SKA ST. PETERSBURG) (Regulation Time Only (60 Minutes)) PUSH  Risk: $0.00 PUSH  Win: $  0.00
01/16/2020,MyBookie,,RC DEPORTIVO LA CORUNA -½,,,,(Racing Santander vs RC Deportivo La Coruna),,,5.00,1.93,Y,Y,Bet Ticket: #86454524  Placed: 01/16/2020  STRAIGHT BET (FP)  [7035188] RC DEPORTIVO LA CORUNA -½ 1.93 (Racing Santander vs RC Deportivo La Coruna) WIN  Risk: $0.00 WIN  Win: $  4.63
01/16/2020,MyBookie,,1,,,,(Racing Santander vs RC Deportivo La Coruna - RC Deportivo La Coruna exact goals),,,5.00,2.43,Y,N,Bet Ticket: #86454525  Placed: 01/16/2020  (FP)  [7035328] 1 2.43 (Racing Santander vs RC Deportivo La Coruna - RC Deportivo La Coruna exact goals) LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,0,,,,(Racing Santander vs RC Deportivo La Coruna - Racing Santander exact goals),,,5.00,1.93,Y,N,Bet Ticket: #86454526  Placed: 01/16/2020  (FP)  [7035421] 0 1.93 (Racing Santander vs RC Deportivo La Coruna - Racing Santander exact goals) LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,EXTREMADURA UD +1,,,,(Extremadura UD vs Girona FC),,,5.00,1.78,N,N,Bet Ticket: #86454561  Placed: 01/16/2020  STRAIGHT BET  [7029697] EXTREMADURA UD +1 1.78 (Extremadura UD vs Girona FC) LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,UD ALMERIA,,,,(Real Oviedo vs UD Almeria),,,6.00,1.84,N,Y,Bet Ticket: #86365082  Placed: 01/15/2020  STRAIGHT BET  [7035476] UD ALMERIA 1.84 (Real Oviedo vs UD Almeria) WIN  Risk: $6.00 WIN  Win: $  5.04
01/15/2020,MyBookie,,UD ALMERIA,,,,(Real Oviedo vs UD Almeria - 1st Half),,,5.00,2.39,Y,N,Bet Ticket: #86429131  Placed: 01/15/2020  STRAIGHT BET (FP)  [7035554] UD ALMERIA 2.39 (Real Oviedo vs UD Almeria - 1st Half) LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/15/2020,MyBookie,,UD ALMERIA,,,,(Real Oviedo vs UD Almeria),,,5.00,1.79,N,Y,Bet Ticket: #86429169  Placed: 01/15/2020  STRAIGHT BET  [7035476] UD ALMERIA 1.79 (Real Oviedo vs UD Almeria) WIN  Risk: $5.00 WIN  Win: $  3.97
01/16/2020,MyBookie,,TOTAL o2¼,,,,(REAL OVIEDO vrs UD ALMERIA) (Real Oviedo vs UD Almeria),,,5.00,1.84,Y,N,Bet Ticket: #86454527  Placed: 01/16/2020  STRAIGHT BET (FP)  [7035475] TOTAL o2¼ 1.84 (REAL OVIEDO vrs UD ALMERIA) (Real Oviedo vs UD Almeria) Lose By ¾  Risk: $0.00 Lose By ¾  Win: $  0.00
01/16/2020,MyBookie,,YES,,,,(NO vrs YES) (Real Oviedo vs UD Almeria - Both teams to score),,,5.00,2.02,Y,N,Bet Ticket: #86454528  Placed: 01/16/2020  STRAIGHT BET (FP)  [7035684] YES 2.02 (NO vrs YES) (Real Oviedo vs UD Almeria - Both teams to score) LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,TOTAL o2¾,,,,(AS ROMA vrs PARMA CALCIO 1913 S.R.L.) (AS Roma vs Parma Calcio 1913 S.r.l.),,,5.00,1.84,N,N,Bet Ticket: #86452819  Placed: 01/16/2020  STRAIGHT BET  [7012787] TOTAL o2¾ 1.84 (AS ROMA vrs PARMA CALCIO 1913 S.R.L.) (AS Roma vs Parma Calcio 1913 S.r.l.) LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,WILLIAM & MARY +1,,,,,,,5.00,1.91,Y,Y,Bet Ticket: #86452538  Placed: 01/16/2020  STRAIGHT BET (FP)  [625] WILLIAM & MARY +1 1.91 WIN  Risk: $0.00 WIN  Win: $  4.55
01/16/2020,MyBookie,,TOTAL o146,,,,(WILLIAM & MARY vrs DELAWARE),,,5.00,1.91,Y,N,Bet Ticket: #86460526  Placed: 01/16/2020  STRAIGHT BET (FP)  [625] TOTAL o146 1.91 (WILLIAM & MARY vrs DELAWARE) LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,CINCINNATI +4½ 1.91 LOSE  [630] TOTAL u141½,,,,(CINCINNATI vrs MEMPHIS),,,5.00,1.91,N,Y,Bet Ticket: #86460468  Placed: 01/16/2020  PARLAY (2 TEAMS)  [629] CINCINNATI +4½ 1.91 LOSE  [630] TOTAL u141½ 1.91 (CINCINNATI vrs MEMPHIS) WIN  Risk: $5.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,MEMPHIS -4½ 1.91 WIN  [629] TOTAL o141½,,,,(CINCINNATI vrs MEMPHIS),,,5.00,1.91,N,N,Bet Ticket: #86460507  Placed: 01/16/2020  PARLAY (2 TEAMS)  [630] MEMPHIS -4½ 1.91 WIN  [629] TOTAL o141½ 1.91 (CINCINNATI vrs MEMPHIS) LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,FLORIDA ATLANTIC -8,,,,,,,5.00,1.91,Y,N,Bet Ticket: #86490439  Placed: 01/16/2020  STRAIGHT BET (FP)  [614] FLORIDA ATLANTIC -8 1.91 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,FLORIDA PANTHERS,,,,,,,5.00,1.56,N,Y,Bet Ticket: #86490470  Placed: 01/16/2020  STRAIGHT BET  [38] FLORIDA PANTHERS 1.56 WIN  Risk: $5.00 WIN  Win: $  2.78
01/16/2020,MyBookie,,FLORIDA PANTHERS -1½,,,,,,,5.00,2.35,Y,N,Bet Ticket: #86493329  Placed: 01/16/2020  STRAIGHT BET (FP)  [38] FLORIDA PANTHERS -1½ 2.35 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,CAROLINA HURRICANES,,,,,,,5.00,1.77,Y,N,Bet Ticket: #86493326  Placed: 01/16/2020  STRAIGHT BET (FP)  [35] CAROLINA HURRICANES 1.77 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,TOTAL o6½,,,,(CALGARY FLAMES vrs TORONTO MAPLE LEAFS),,,5.00,1.87,N,N,Bet Ticket: #86489922  Placed: 01/16/2020  STRAIGHT BET  [39] TOTAL o6½ 1.87 (CALGARY FLAMES vrs TORONTO MAPLE LEAFS) LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,NEW YORK ISLANDERS -1½,,,,,,,5.00,2.50,Y,N,Bet Ticket: #86493327  Placed: 01/16/2020  STRAIGHT BET (FP)  [30] NEW YORK ISLANDERS -1½ 2.50 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,BOSTON BRUINS,,,,,,,5.00,1.80,N,Y,Bet Ticket: #86490471  Placed: 01/16/2020  STRAIGHT BET  [32] BOSTON BRUINS 1.80 WIN  Risk: $5.00 WIN  Win: $  4.00
01/16/2020,MyBookie,,"YASTREMSKA, DAYANA",,,,"(SABALENKA, ARYNA vrs YASTREMSKA, DAYANA) (Sabalenka, Aryna vs Yastremska, Dayana)",,,5.00,1.99,Y,Y,"Bet Ticket: #86487258  Placed: 01/16/2020  STRAIGHT BET (FP)  [7195128] YASTREMSKA, DAYANA 1.99 (SABALENKA, ARYNA vrs YASTREMSKA, DAYANA) (Sabalenka, Aryna vs Yastremska, Dayana) WIN  Risk: $0.00 WIN  Win: $  4.95"
01/16/2020,MyBookie,,PHOENIX SUNS -3,,,,,,,5.00,1.95,Y,Y,Bet Ticket: #86490956  Placed: 01/16/2020  STRAIGHT BET (FP)  [521] PHOENIX SUNS -3 1.95 WIN  Risk: $0.00 WIN  Win: $  4.76
01/16/2020,MyBookie,,ORAL ROBERTS -7½,,,,,,,5.00,1.91,Y,Y,Bet Ticket: #86490437  Placed: 01/16/2020  STRAIGHT BET (FP)  [635] ORAL ROBERTS -7½ 1.91 WIN  Risk: $0.00 WIN  Win: $  4.55
01/16/2020,MyBookie,,DUCKS,,,,(ANAHEIM DUCKS vs NASHVILLE PREDATORS - 3 Way Line),,,5.00,4.20,Y,Y,Bet Ticket: #86493332  Placed: 01/16/2020  (FP)  [78483] DUCKS 4.20 (ANAHEIM DUCKS vs NASHVILLE PREDATORS - 3 Way Line) WIN  Risk: $0.00 WIN  Win: $  16.00
01/16/2020,MyBookie,,BOSTON CELTICS +10½,,,,,,,5.00,1.91,Y,Y,Bet Ticket: #86490957  Placed: 01/16/2020  STRAIGHT BET (FP)  [523] BOSTON CELTICS +10½ 1.91 WIN  Risk: $0.00 WIN  Win: $  4.55
01/16/2020,MyBookie,,NEW ORLEANS PELICANS +5½,,,,,,,5.00,1.87,Y,Y,Bet Ticket: #86490577  Placed: 01/16/2020  STRAIGHT BET (FP)  [526] NEW ORLEANS PELICANS +5½ 1.87 WIN  Risk: $0.00 WIN  Win: $  4.35
01/16/2020,MyBookie,,SABRES,,,,(BUFFALO SABRES vs DALLAS STARS - 3 Way Line),,,5.00,4.25,Y,Y,Bet Ticket: #86493330  Placed: 01/16/2020  (FP)  [78519] SABRES 4.25 (BUFFALO SABRES vs DALLAS STARS - 3 Way Line) WIN  Risk: $0.00 WIN  Win: $  16.25
01/16/2020,MyBookie,,WASHINGTON STATE +9½,,,,,,,5.00,1.91,Y,Y,Bet Ticket: #86492745  Placed: 01/16/2020  STRAIGHT BET (FP)  [674] WASHINGTON STATE +9½ 1.91 WIN  Risk: $0.00 WIN  Win: $  4.55
01/16/2020,MyBookie,,COLORADO PK,,,,,,,5.00,1.95,Y,Y,Bet Ticket: #86490438  Placed: 01/16/2020  STRAIGHT BET (FP)  [675] COLORADO PK 1.95 WIN  Risk: $0.00 WIN  Win: $  4.76
01/16/2020,MyBookie,,NEW YORK KNICKS +14½,,,,(Phoenix Suns vs New York Knicks),,,5.00,1.85,N,N,Bet Ticket: #86516746  Placed: 01/16/2020  STRAIGHT BET  [1049198] NEW YORK KNICKS +14½ 1.85 (Phoenix Suns vs New York Knicks) LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,NEW YORK KNICKS +23½,,,,(Phoenix Suns vs New York Knicks),,,5.00,1.85,N,Y,Bet Ticket: #86517183  Placed: 01/16/2020  STRAIGHT BET  [1049198] NEW YORK KNICKS +23½ 1.85 (Phoenix Suns vs New York Knicks) WIN  Risk: $5.00 WIN  Win: $  4.27
01/16/2020,MyBookie,,DENVER NUGGETS -4,,,,,,,5.00,1.95,Y,N,Bet Ticket: #86490958  Placed: 01/16/2020  STRAIGHT BET (FP)  [529] DENVER NUGGETS -4 1.95 LOSE  Risk: $0.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,BOSTON CELTICS +19½,,,,(Boston Celtics vs Milwaukee Bucks),,,5.00,1.90,Y,Y,Bet Ticket: #86513203  Placed: 01/16/2020  STRAIGHT BET (FP)  [1049189] BOSTON CELTICS +19½ 1.90 (Boston Celtics vs Milwaukee Bucks) WIN  Risk: $0.00 WIN  Win: $  4.50
01/16/2020,MyBookie,,BOSTON CELTICS +24½,,,,(Boston Celtics vs Milwaukee Bucks),,,5.00,1.85,Y,Y,Bet Ticket: #86514115  Placed: 01/16/2020  STRAIGHT BET (FP)  [1049189] BOSTON CELTICS +24½ 1.85 (Boston Celtics vs Milwaukee Bucks) WIN  Risk: $0.00 WIN  Win: $  4.27
01/16/2020,MyBookie,,ORLANDO MAGIC +18½,,,,(Orlando Magic vs Los Angeles Clippers),,,5.00,1.85,N,N,Bet Ticket: #86524745  Placed: 01/16/2020  STRAIGHT BET  [1049181] ORLANDO MAGIC +18½ 1.85 (Orlando Magic vs Los Angeles Clippers) LOSE  Risk: $5.00 LOSE  Win: $  0.00
01/16/2020,MyBookie,,DENVER NUGGETS -1½,,,,(Denver Nuggets vs Golden State Warriors),,,5.00,1.80,N,Y,Bet Ticket: #86522192  Placed: 01/16/2020  STRAIGHT BET  [1049193] DENVER NUGGETS -1½ 1.80 (Denver Nuggets vs Golden State Warriors) WIN  Risk: $5.00 WIN  Win: $  4.00
01/16/2020,MyBookie,,DENVER NUGGETS +9½,,,,(Denver Nuggets vs Golden State Warriors),,,5.00,1.80,N,Y,Bet Ticket: #86523513  Placed: 01/16/2020  STRAIGHT BET  [1049193] DENVER NUGGETS +9½ 1.80 (Denver Nuggets vs Golden State Warriors) WIN  Risk: $5.00 WIN  Win: $  4.00
